Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
yoxC	sunT; ytrD; ybgG; yrdQ; refZ; yusN; yesU; yocR; efeB; kamA; skfF	1	11	0	141	0.185014246699607	-0.0475359284301477	-0.0189005773191409
mfd; yaaK; ylxP	flgD; yaaO; liaG; sspI; hutP; yqkF; yqaH; lcfB; yxiS	3	9	0	114	0.142647957913466	0.00397641346182364	0.0909013523927255
	yraN; mdtR; yomU; tapA; mhqO	0	5	0	93	0.097555995787534	0.252559486566188	-1
exuT; natB; hisZ	yceH; ywdE; ylxS; ribC; ysfE; ycgI; aroE; yfhK; spoIIID; albA; adhA; yddS; yfmM; pbpH; yhjN; yfhS; fabI	3	17	0	126	0.162969451369855	-0.0239197810415296	-0.0235699734496645
ydbS; era; yyzG	yyaK; ycsG; yaaA; yokU; paiB; yopB; glcK; yusI; yxlF; ymfK/1; yhaP; yomK	3	12	0	127	0.174569808175094	0.0452457775574457	-0.00912801873491192
xkdN; ynzL	csrA; amyC; yotD; fbp; xkdQ; ybaF; yxeI; ptb; yvrG; yoaI; yqjU; yrhD; xynB	2	13	0	140	0.192502991812031	0.0600695148138821	-0.0523131841683098
	sdhB; purE; rpmEB; xtrA; gidB; nagP; pksD; spoIISB; yjzD; lrpA; cotI; ykoP; pghZ; glnT; murC; iolD	0	16	0	128	0.176022245938719	-0.0235414530520124	-1
yflD	ytnP; ywzA; ydzT/2	1	3	0	105	0.118601164402559	0.193072234974267	0.226899548129468
ymzB; frlM	yqcG; tcyC; yyzJ; yxdJ; cwlQ; bhlB; ydcA; yorB; ydeJ; yvaO; fliD	2	11	0	103	0.116845996652103	0.15395725737058	-0.152973482464106
liaS	yjcM; msmX; sigO; yqiH	1	4	0	91	0.0910913782949322	-0.00462579336991684	0.0733500202352122
yndA	kre; ycnJ; sacP; yqxK; yqaJ	1	5	0	133	0.18560038101524	0.110156308755601	-0.288272288188253
	yezD; yuiF	0	2	1	32	0.00590397037825066	0.994687612451378	-1
yfkM	yhaR; yxkI; yqaB; comN; ynaB; ygaD; rbsK; tpi; nucB; cca; ylxQ; yrzQ; yozT; trxA; ylbB; sigB; yosK; ydeI	1	18	0	101	0.116735363855632	-0.00774036546024534	-0.00236058838139709
fabG; yvdA	ywqB; xkdO; ywzA; spoIIGA; ykoQ; ydaF; yoyK/2; yesJ; infA; cotG; yshE; spoIID; yccK; fhuD; yflB	2	15	0	99	0.108921505752211	0.0154658512180357	-0.0438477718041632
	rpmJ; iolC; yvkC; helD; rplGB; yetI; yycP; lysS; thiF; yebC; yosX; gutR; alaT; sipV; ykoH; cysK; hemY; ybfG; fabI; yhcE; acsA; bstB; ygzA	0	23	0	111	0.139443100391237	0.00469246315883176	-1
	atpF; yfmP; gerE	0	3	0	100	0.110123573596604	0.100255428140377	-1
rpe	ywpB; oppC; yocB; yebC	1	4	0	113	0.136402383804948	0.132354405038388	0.117492359342783
	epsG; ykvP; metQ; ybdO; purM; yraA; yokG; natA; yvqK; tuaB; fadF; dnaA; ypjB; carA; rsfA	0	15	0	120	0.150561210896721	-0.0260867398144357	-1
comER	rbsA; ymaD; yqbR; dnaX; rbsK; glnM; yqaL; pxpC; ytpI; yonS; sdhA; mtbP; ybfK; yqaI; yrzL; natB; rhiG; hrcA; yqaR	1	19	0	147	0.211162886397065	0.0652529056062714	-0.210783962234272
yngJ	ybfQ; ynzD; cotR; cotC; ytkA; ptsH; ycbR; bofA; htpG; yopD; yjdG; fadN; yteS; yjmF; yomN; rpmD; cotH	1	17	0	76	0.0609857953586282	-0.0321320233972302	0.0451338947706309
yxiT/1	pdaB; yybK; bstC; immA; cggR; glcR; trmU; ywaD; mhqP; yocD; manA; tlpB; secA; yhfC; cotO; licA; cotQ	1	17	0	117	0.143008617771525	-0.0265880155625873	-0.0255406848904795
	sivA; fmt; cotE; ydzT/4; ypbG; yqcB; yqbH; ydzW/3; msmR; trxB; gutP; ntdC; levD; bstC; yutI; yhfM; yvzF; ywhK; pgcA	0	19	0	148	0.20146875186744	0.0410210104483964	-1
rpmI	pucL; yozP; ypbE; qdoR; kbl; ydzW/4	1	6	0	145	0.208741205620288	-0.0658992778045416	-0.0146703598338406
vmlR; yjcA	araP; yezC; tuaH; yqeT; yusR; yyzK; nos; cotG; yozP; spoIVFB; ylnD; ykwC; yqiD; folC; gdh; yuaD; cotJB; cshB; yybS; yrdF; folB	2	21	0	93	0.0978385859543195	0.00842884914163776	-0.0133124802473164
yitF	ytbD; gerAA; yngH; bshB2; tuaH; disA	1	6	0	106	0.137321759696493	-0.00312144345650608	0.275956818512189
cheC	fliD; lysS; pchR; yfhK; pepF; rpmC; yoaB; ywiB; yozL; xkdJ; rsbW; yjdI; ytrI; fusA; serC; ycnJ; xkdD; spoVFA; ywnH; yfjL	1	20	0	120	0.160794624437831	0.132426914058819	0.350423243639141
iseA; yesM	rpsT; yfkD; ycgQ; yopB; yobU; yxkF; hag; rapK; yfjQ; xtmB; gerQ; yfhD; malS; ccpA; bdhA; yxeE; ypzE; ywaA	2	18	0	112	0.131278855651656	-0.0174695886903138	0.0226393761882295
	ywpE; spoVS; pucD; fliW; sunI; dhaS; qoxC; walI; ykjA; fhuG; yqcI	0	11	0	143	0.2058822935337	-0.0557831056809477	-1
yotI; azoR1	ydfD; sboX; ilvD; yknV; comEA	2	5	0	68	0.0488637266350373	0.00468361560722753	-0.12867922530404
yxxD; liaS; psdA	sigV; msmX; yqhG; bkdB	3	4	0	142	0.194683632028049	0.184987480975697	0.0859448280499809
yidC2	qdoR; tagG; yobF; cgeB; glnA; ymcB; yqjN; fnr; defA; nadF; hbuT; ydbK; infC; mtnD; yngH; yydC; xkdG; purD; yqcK; yosI; yisY	1	21	0	91	0.0961767169492538	0.0315228938665608	0.148024913545534
ctaD	catR; yplP; yugT; ytpB; yqbO	1	5	0	137	0.182493024262634	0.0802296828966723	-0.145044919534472
	flgD; yvdD; qcrB; comEC; ycbF; mtrB; ykuN; galT; rapD	0	9	0	129	0.168599997651716	0.147167562846453	-1
ndh	yhcR; bstB; fpbO; ycbL; ydzT/5; ydbM; gerQ; polA; hemY; yvlD; conD; yabE; yqgO; rhaB	1	14	0	153	0.216028078844265	0.0168387235783803	-0.111887755872844
	yqaL; ykzP; yoeA; padR; ydhE; ykvN	0	6	0	150	0.214268199431494	-0.0490556530978836	-1
tuaC; yorD	rhiL; sspC; queG; ywzF; yobF; yuzL; yomK; ykzS; yacF; aprE; rsiO; menB; yqjX; yvfS; yraE; spoIIIAH; qoxC; ytpQ; yjhB; chaA; sigY; ybfG	2	22	0	123	0.168315994921162	-0.00795453378409718	0.00803775180197306
ylxQ; gyrA; mmgF	yxcD; yozL; yorR; flgD; cwlC	3	5	0	70	0.0547378892621954	0.38175977298912	-0.0112663061290807
	yxcA; yqjV; yfkR; opcR; ypiA; ypdA; ycbE; yxdJ; hit; cheC; lgt; ylaC; ganP; yqaL; nagB	0	15	0	112	0.149917973442337	0.0920220492544177	-1
comN; ykoX; yrzI	gltX; metI; ylnF; yrhF; yonN; accB	3	6	0	101	0.114509779302999	0.414887608630702	0.0436019228916131
dnaN; ypbE; ywcB	yflD; ydiD; pbpG; ycbO; xynB; valS; ywsB; accA; ydgD; ppaC; ydiG; glnM; yfkK; rluB; licC; yfkS; rsbP; yflK; ycbK	3	19	0	105	0.121809565142027	0.0902319865032745	0.00839644881097814
rplV; gutR; yjbL	yciC; mprF; yfjD; yhaM; map	3	5	0	83	0.0743546199325422	-0.0375751946510313	0.139270818142718
paiB; bglA; ggaA	yrbD; ydbB	3	2	1	36	0.0085729523660226	0.644193245445414	-0.0531143375632319
cysI	ywbF; ydaP; yvaK; rpsD; yjcD; tenI; ywbI; hisS; cotY	1	9	0	101	0.119848595705365	0.100796010572627	0.281251475047984
	yjzH; yitH; oppF; ypoC; swrA; sprA; yqgC; prs; yoaM; motP; yfhJ; fusA	0	12	0	124	0.164455325034848	0.0678936764396801	-1
bdbB; acoB	epr; pycA; fbpB; hmp; ymcA; ydhI; sdpC; radA; yrpB; yopZ	2	10	0	120	0.149289567644812	0.0673764585265272	0.150559604056912
	yqgW; nrdEB; mcpB; yxzJ; rpmB; ykoL; ruvB; skfC; yxdM; ymaD; htrC	0	11	0	155	0.222460238218063	-0.00240794938041062	-1
spmA; rsbRD; spoVS	cydC; ypoP; pxpB; ybdO; cotF; yopR; nrdF; ydhB; yydA; prp; scpA; pheA; frr; oppB; yhfC; xhlA; ywdA; yyzE; ffh; pksG; yqhL	3	21	0	121	0.154740079467057	0.0859514399239323	-0.114620106543947
	yopM; ycbP; corA; odhA; yxdL; ydfE; ccpA; yxaM; epsJ; yomE; yfnE; trmU; mtnX; comFC	0	14	0	141	0.194380441615117	-0.0158678601201457	-1
ytqB; yozM; yczG	flgE; yopT; mtnK	3	3	1	102	0.116133440811923	0.709925752374873	-0.156422763427432
yheD; epsD	yoqP; yezA; ytmA; yjdA; treP; ydbO; hisC; ytcI; yoyK/2; mtnN; gerKD; yhfM; yrhE; comA; psdR; yacF; etfB; pabB	2	18	0	109	0.125390860553499	0.0185599168228895	-0.065642489620721
	yhaI; yfnE; cypX; groEL; trpD; xkdS; kdgR; ysxC; yybE; yitY; ycbC; ylbB; skfF; ypjB; gerR; cwlK; ytcI	0	17	0	158	0.21712914240023	-0.000796799935830616	-1
gmuR; xlyA	holB; sepF; yrhF; yisI; lrpC; ygaE; cysH	2	7	0	119	0.146960654320263	-0.00625855370654093	0.0659813564257029
	yoxD; polY1; degU; yclK; yxeQ; yfiY; thiV; pupG; queF	0	9	0	123	0.147442087874779	0.0730824150899619	-1
ysxD; yvdS; nhaC	ypzG; dppC; aspB; yloS; sigO; kapB	3	6	0	98	0.10772694503807	-0.0133383968239541	-0.056839161625899
yvkB	yonI; ywdJ; yrdF; yoqB; uvrC; mutT; cueR; ywrD; yosG; nhaX; yrvD; yusS; khtU; ypoP; xkdE; ohrB; ydcA; lytH; bacG; yppE; adeR	1	21	0	151	0.219104238113323	0.0232650399537998	0.13105368753786
	cah; rsbW; cggR; yqxJ; pbpF; nrdI; yrhO; dctS; tsaD; ecsB; sspG; glpD; ypuD; yvjA; yqjZ; cdaA; epsB; clpE; licT; yvyF; yxkO; ytfP; yacL	0	23	0	138	0.187893818291209	0.0688205668702917	-1
tmrB; ymfK/2; kbl	yqcA; tatAD; hepT; yqcD; yhcM; glmR; rplC; ywzE; yyaE	3	9	0	104	0.124702671234006	0.0456560286135534	0.0112172130300621
yorW; yjzC; yosS	ydeE; proH; yydB; ycsN; yrkD; yqhV; yoaV; yqgS; ydzS/1; yomO; txpA; tcyN; cheW; yneI; rbgA; mrpB; gntP; gerKD; radA	3	19	0	133	0.175473723214135	-0.0138538265215712	0.0163095734637787
iolU; ytxJ; ldcB	ebrA; nadF; kapB; salA; yczG	3	5	0	129	0.159218563447887	0.507148798822059	0.0789778507363641
yugM	sipU; ctaO; yydG; lipA; ydzJ; catE; yuaF; ymzD; yoyF	1	9	0	121	0.152894325717587	-0.0416915216068313	0.0784360963749605
deaD; opuBA	mtnD; yokE; oppB; cueR; fliS; yolC; folE2; yhcE; ykzC; yoqS; yxiB; yveG; yxiT; folD	2	14	0	122	0.152846319669629	0.0938760814929703	0.00250409861983961
epsO; ydjH	spoVG; cysP; yknU; psdB; bshB2; yojN; yuzJ; sirB; yhcE; yuzL; slrR; yfnH; ylaI; rpmB; yteS; ywpF; rplN; phoD; bstB; yjkB; yrkR; ybfP	2	22	0	130	0.163753316754812	-0.0117528591289444	0.0839362254168564
	ycbG; yrzN; guaC; ypzI	0	4	0	117	0.145676286765291	0.220567644440052	-1
yitJ	pucL; yloM; sscA; ydcI; flgB; glcP; rtp; thiF; fliK; tcyJ; treR; yycE; ydfF; rhgR	1	14	0	96	0.100940665462312	0.017725576186534	-0.0234066527546477
uxaA	lysS; cgeC; ypkP	1	3	0	61	0.0380718316705694	0.107487380316403	-0.30282960870472
yvbU	kamA; pksM; yoaJ; ydzW/4; rpoY; yvgK; ydiD; yqbK; opcR; tkt; xtmA; xhlA; ydfI; ylbA; cotO; qdoI; yteU; ylxY; yosL	1	19	0	156	0.229576333323509	-0.00792318524688007	0.099233442535688
sunA	yizB; yfnE; dnaK; cotZ; ypbF; acuB; pepT; dppB	1	8	0	87	0.0841251121348494	-0.0182008472651413	0.0418256886925193
	yqeU; rplS; tagA; yetM; yneN	0	5	0	140	0.181779957410112	0.0400024891726243	-1
cwlA	yxaI; murP; argB; glcD; gerE; yczC; lysA; mhqE; ybfE; rapK; efeU; yrbG; priA; yisV; pyrB	1	15	0	147	0.221627194835781	0.0763850273480217	-0.0628956836317022
	yyaF; ytcA; trpD; cspR; gbsB; yrkD; ykvT; yxaA; yojA; yetM; yhdY; exoA; recX; mtnX; ydbA; araE; yxzC; phrK; yvcJ; feuC	0	20	0	128	0.171999782102586	0.0139853115694928	-1
hmp; ypjB; ydgH	rsbRC; ycbG; ydfF	3	3	1	92	0.095513026318828	0.819798798308649	0.224516095074947
spsK; cwlS; yhbJ	gidA; abh; yyzB; spoIIIAA; yxcD; ydzN; plsC; ywqO; cwlA; znuC; ymfH; cshA; tagF; glgB; spsD	3	15	0	117	0.147653541324264	-0.00983636526896106	-0.0356829247776791
	yorO; yraK; iolT; spoVFA; ymzA	0	5	0	155	0.223824705916796	-0.0639362468006749	-1
bmrD	yisP; yfjQ; ytoI; gpsB; yozD; yolB; ylnF	1	7	0	95	0.0983481822771228	-0.00856712027279158	-0.117024679541208
ganP	yusZ; yxkF; yxlC; dtrR; yabE; ybdJ; atpH; epsI; yxiE	1	9	0	112	0.134892162897074	0.0842148323385477	0.162558584555993
ypwA; mtrA; bioB	yvdK; yorB; bcd; yceC; yteV; ywpB; yitE; comGE; flgB; yoyD; comER; yrdB; sipU; rocG; walK; yqbD	3	16	0	113	0.138562365001331	0.046782693505879	-0.026503092758513
liaI; zur; ywbO	ybfI; helD; mrpD	3	3	0	68	0.0543235783114606	0.118079178130296	0.00652459890759907
	yvmA; tagT; rsbS; cwlD	0	4	0	75	0.0640736982298495	-0.0683556510207512	-1
gabD; ywfA	yfmG; yitW; sspL; yfjF; ydeK	2	5	0	134	0.17299661815287	0.219872262951847	0.235108391688725
gmuD	ykoV; yvrJ; yqaL; kduD; yuzC; yabC; ypbG; conE; fadB; nupN; gmuR; radC; yoqM; kre	1	14	0	142	0.192623440980358	0.0335197579484428	0.1080695787419
	metP; ybfB; yoqH; yisY; yvbJ; hag; yloB; ymfH	0	8	0	69	0.0510595154764287	0.0136104058740376	-1
ydbL; yhcS	pbpA; yfnE; ywzF; ymcA; pksH	2	5	0	130	0.161485736315986	0.0119821748376968	0.135723659325252
	yjdJ; ylxS; ycdA; mrpA; gcaD; lnrM; thiS; xkdX; codV; yscB; ykuS; ccpC; pabA; ruvA; yxiI; ytrC; eag; yhdK; rplI; yqaQ	0	20	0	155	0.236367450389464	0.0896076029121028	-1
yxaB; rsbRB; gltR	ymfI; yknT; atpG; dppD; yorX; yxeF; yxeK; yshE; yqkA; spsL; glnL; yopO; yebE; yrrD; ybaS; fadM; rghR; snaA	3	18	0	157	0.230271287203586	-0.0243287768154304	-0.0200376913993249
ywoG	thrZ; rny; ywrD; minC; ykhA; walI; truB	1	7	0	119	0.15814270697531	0.221748712270536	0.383580180504571
ydzW/2; fabF	yraL; ribR; araP; ydgC	2	4	0	90	0.0944769589860849	0.0617656052383495	0.231506795722144
ydgE	rok; sasB; bstG; ycbD; cotP; mnaA; yqfX; refZ; yusN	1	9	0	122	0.1611869114971	0.0389910073995348	-0.0184956877215195
apt; ypbF	pksN; yosV; ezrA; cysS; pncB; mrpG; ykzQ; gidA; rplN; yhdW; ybfN; yoaA; cydC; ggaA; ytxM; tsaE; yfkS; mcpC; yxeI	2	19	0	94	0.0968581061128224	0.100757589429282	-0.00530657472875485
ptsH	xkdH; ypjD; hprT; tsaE; albA; mmgE; yxaD; yueD; ypuD; yitQ; ydaB; sspN; yhgD; yokF; bdbA; acuA; fecC; xkdB; yobI	1	19	0	166	0.241491685666419	0.0165152361800873	0.120032894784662
	ctaF; yvdC; yfkI; purE; yoaG; yqgU; cssR; yoqU; yazB; tapA; sbp; ydzR; swrA; yesJ; yrdD; dck; gapB; ydzW/2; yutG; oppD; yjdH; yorF	0	22	0	150	0.215241041659516	-0.0136610327350367	-1
tuaA/2; opuBB; khtU	araB; mifM; yocL; groES; yrrB; ymfC; yxaI; ylaH; cotC; skfC; cspC; ykoX; yizB; ywgA; levB; ywbE; ycgS; artP; fadH; ywqH	3	20	0	141	0.20080515734211	0.000634703867328966	-0.0147454691732747
spoVAD; yptA; yhgB	hit; yxjJ; rghR; yfkM; pghZ; ycgK; yonS; cheR; yusT; nagA; cwlC; ywcJ; yusE; ybzI; ctc; ysdB; ynaE; ywpG	3	18	0	169	0.250767463276935	0.0928435652119209	-0.150361383803241
ywaD; yqkF	sipU; yqfT; csfB; yocM; ywrK; pabB; ynaF; citM; pnpA; ydhB; prpE; ywbA; yrkB; sufS; fhuG; mecA; gerBA	2	17	0	154	0.222878473210619	0.0188334340845508	0.0296756630467945
	putC; xkdF; yezA; fnr; youA; fabD; tagH; sdpB; hemQ; yfnD; ythQ; ygaO; yonR; yflG; bglC; mrpC; hlpB; mcsA; fruK; abfA; lnrN; pucJ	0	22	0	130	0.17338435433801	0.0234810095244044	-1
conD	yybC; yhaP; tilS; yjpA; yozP; alsT; ysmA; yqaN; mmgD; dnaI; mutL	1	11	0	149	0.198246230061717	-0.0383799377119081	-0.000217996810234899
	fecC; spoIIR; yosV; lutC; flgM; hprK; citG; hemQ; ycgF; pcrA; phrI; gerAA; mta	0	13	0	100	0.106777259284222	-0.00221826750155301	-1
	opuAA; yncC; yvqJ; mdxG; yjgA; nhaX; yesN; acoL; ydcA; ydiS; aroH; dnaE; rpsN; sinR; ddcP; pbpH; ydfJ; yhdI; tagG; sboX; yfnD; opuE	0	22	0	109	0.123787513402269	0.00584613056185705	-1
yqgB; metI; yisQ	ispE; yxiB; ykuI; dhbA; ysxE; fnr; fliI; yxzI; flhG; yvrP; ypgR; yuxK; ytrB; kinE; yvfT	3	15	0	137	0.185379205675967	0.0500082860977712	-0.00559997628493065
ydbL; recN; ywcA	yjmD; aspS; yydG; ktrC	3	4	0	44	0.0149159817079239	-0.0850049629327321	-0.0735653707608751
ybbJ; rbsR	yopD; capE; spoVAA; ytkA; yrpD; ydjJ	2	6	0	132	0.17170673051509	0.130500051733311	-0.0886688518685077
yhfW; yefC; yjcK	epsK; coiA; yxlF; yokG; rpsR; glnL; bstE; yqbG; pckA; ydhE; ykkE; yfjA; pta; gutP; yomJ; racA; yjbL; yuiE; ygaN; ymfK/2	3	20	0	148	0.215196140152795	0.040865824889279	-0.0663554841765473
	rtpA; yqbB; murAB; ywdD; frlD; lipC; ygaK; yknW; dgkB; degS; yheD; yabO; walJ; ydiD; bshB1; yqcD; acoA	0	17	0	137	0.184200593589782	0.0299881700768719	-1
	yjdB; znuB; dra; ydeS; yhbJ; ywmC; phrG; ybaF; ykoT; fadE; fliR	0	11	0	149	0.209402367688684	0.0343627848632053	-1
opuE	sirB; pgi; yfhH; xpt	1	4	0	153	0.209534650174619	0.127622968989887	0.1321953452128
	yisL; ynaC; yybL; ywdF; conE; yjcZ	0	6	0	102	0.117549188703509	0.00970970059437018	-1
opuE; ydbO	fisB; ytwF; mtrA; ymcC; yojE; queG; ytxC; ydzX; cshA; pucL; albC; yozP; ahrC; ywdK; ywbF; yfmP; yrkH; yozO; phrF; yxbC; ytkP; tgl	2	22	0	133	0.176165076749101	0.0284349750459084	0.0294318051372194
frlR; yjcN	spsB; yocH; abfA; cydB; phrF; tcyB	2	6	0	105	0.115537281004888	0.0448795061250513	-0.184472320444633
yuiH; rhaR; thrD	yitA; glcK; accC; recD2; yozY; yunG; yueI; thiW	3	8	0	124	0.161110396051321	0.00988669260142575	0.0594716560459932
ezrA; ythP	rlmCD; rocF; ydaD; skfC; tepA; yosT; yabO; ywqL; sprB; yvyE; yxbD; pucG; mleA; ywbA; gerR; ytxC; mrpB	2	17	0	144	0.198497053219744	-0.0116145042350659	-0.0600892383419163
	sufB; rpsK; ycbP; yefC; tagG; glpP; ynfC; fruR; ycdC; dctB; yydG; pdhC; rplW; ycsE; thrR; nupN; yfmR; xylA; yueI	0	19	0	118	0.147156834241898	0.0808652899811965	-1
yopG	ypsC; xkdF; bhlB; ycsA; yoyB; ssuB; yngH; rpmH	1	8	0	106	0.124091440442519	-0.0582900847071551	-0.0700242482454884
yhfC; lplD	spoIIB; yjdI; yqxH; floT; fliS; yomF; yhjO; ytoQ; yqbK; yitL; yusY; yodP; yrpD; lytE; pgsA; mtnK; prkA; eno; yubC; coxA; yopN; yqeB	2	22	0	126	0.16071897368523	-0.00441176436674943	-0.00316868000828955
yocH	yraG; tcyC; levE; pbpG; yrvM; tkmA; rnhC; ymzB; divIC; yobF; xynB; cmoO; yjfA; ytpQ; phoC; cadA; ydzW/4; yxeN; ytrE; resB; paiA; hemL	1	22	0	131	0.174784606699228	-0.0128748927383615	0.0144563185070659
yndE; yozY; ywlA	ydfG; nicK; phoA; yaaH; conB	3	5	0	120	0.147387577528673	0.191601863135128	0.0213201608723907
bstH; rocG; yydB	parB; yodC; yfhH; yisK; yddA; ydhU/1; ywkF; ytnM; yrzL; ctaF; ydcT; yqeY; yfmO; tagA; mtnK; ylmA; opuAB; nin; bshB1; yobA; yezE; yflG	3	22	0	136	0.187012567815022	0.00634807721503551	-0.0248829847409074
znuC	yabR; yumC; yfjR; yyaL; glpF; yomV; mtnU; yoaB; yokU; yveA; pfkA; yesU; capA; rplM; yxbG; mnaA; ytlR; ydeC	1	18	0	105	0.123859767721732	0.00467093181862183	0.0726470660193895
ctpB; parA; yfhL	appA/1; uvrX; ydcG; yflN; yloC; yurQ; aroF; katX; yqeC; yvrC; ybaF; ymfH; gcvPB; yqhR; yugT; gerPA; ydjC; amyE; pdhA; yrdB; yozV; yrzE; yhaH	3	23	0	94	0.100891396980343	-0.00374697466999164	-0.0502803699815878
yomH	ftsH; yqxH; mraY; ydeL; phoB; yxaL; sfp/1; ydhK; yheN; yqiB; aspB; ydgE; snaA; yutI	1	14	0	154	0.215757863570408	0.0402598495872272	0.131295905113073
yqzF	epsE; yoxC; atpF; yqiK; rnmV; ybzG; ydiG; yxzJ; yobD; yokK; tagA; tseB; ycnE; fhuG; rplE; yugI	1	16	0	121	0.164211593923889	0.155580273189944	-0.143759881877852
ykoG; iolH	ycnL; spoIVFB; yjmD; minJ; sspP; csaA; yqkA; yqhR	2	8	0	96	0.100524779655287	0.0266969970985827	-0.0689670576188571
	pstA; yxeD; yhbB; bkdR; yabE; hepT; yrrK; xtmB; dnaC; csoR; pta; skfA; yhdN; comFC; yraE; ybgF; ybcC; yvoE; ydzH; bstC; folE2; kduD; ilvB	0	23	0	138	0.192729080636836	-0.0200861746632922	-1
yrvC; azlC; yxjB	ydcK; yjbK; yyzM; aprX; ykzP; ureB; yngH; yxaC; yyaP; yuaF; liaH; gsaB; spoVE; yeeA; yoeC	3	15	0	146	0.199558710534548	0.0172746808750979	0.0597297293036545
gerPA; mrfB; yomY	ywqM; fecD; psdR; ybdN; ydiD; glpP; yceH; licB; yflK; fliR; feuC; yqxD; ytrA; ptkA; yunE; ypgR; yhaO	3	17	0	153	0.214381004659621	0.0719220005834318	0.0918929786712649
ykrP; ydcT; ykuN	yfjC; tnrA; yybJ; xis; ywsB; xkzA; ykzE; ymfK/1; ypzG; ytcD; drm; dhbB; opuCA; ytjA; lrpA; dltD; yhfS; ytoQ; arsC; yoqN	3	20	0	136	0.184938982942589	-0.000702661954507471	0.0422666526028295
	amyC; tuaC; yosV; yoyH; rimM; icd; yozF; yxjM; xynB; cheB; ligD; yvoE	0	12	0	104	0.116310584012179	-0.0174263532297936	-1
	swrC; ybxH; yfhI; yosF; atpF	0	5	0	81	0.0734162505027388	-0.0803664585510219	-1
ydhF; tatAC; mrfB	yceK; xkdV; spoIVB; sufA; ymaB; wprA; sucC; yoyJ; yolA; yxaD; yrzH; ctaE; parC	3	13	0	103	0.114768088804001	-0.00233546315945109	-0.0360125513209852
fliH; gltR; ptsI	yqzH; yebE; hisG; yvaC; rpoY	3	5	0	103	0.118715866837666	-0.138439402843146	0.262633973131479
coaX; ysxE; yhxD	paiA; ponA; hxlA; xkdV; yvsG; ycsA; desK; yrbD; ykuH; yjkA; ctsR; rsgI; sndC; yfkF; yddI	3	15	0	150	0.209438514322737	0.0315551967434074	-0.00419861646398977
	yrrS; glnT; ykuR; glnR; yisX	0	5	0	115	0.141297087785409	0.168595158225874	-1
yqbM; yurZ; antE	yqiH; yfkA; yubD; mtrB; yozB	3	5	0	163	0.226180267301837	0.228576552841795	-0.121296665643167
	ycbJ; spoIIIAF; sigF; infA; ypzC; yqbM; cotR; yfhL; liaI; ykkE; rpsH; spoIIIAH; yqfG; gbsA; pfkA; yqxD; mtbP	0	17	0	94	0.0941114508020962	-0.0186045906501767	-1
ydjB; yqbP; ywfO	yorX; opuD; ywlE; kdgA	3	4	0	129	0.163017593606159	0.286949766296272	0.355617872031094
pksA	glxA; ywrO; ygaO; yqbN/2; yheD; gerKB; yqjC; ylmC; yhcX; yeeC; ybdG; yerB; hisJ; yozB; ylxW; yefB	1	16	0	149	0.216420054845988	-0.0253469544636366	-0.00334571030253362
	ptb; ylqH; acdA; yqcF; yutD; ahpC; flhB; ybdN; ysxD; yxjF; ybeF; mobA; yopB	0	13	0	124	0.162374466701682	0.0186609648084753	-1
asnB	yhbB; lrpC; yqiG; rhaR; yqfL; yheG; ylbQ; kduD; yodI; fra; yqgW; ywbH; yxzL; ydcT; yomF	1	15	0	148	0.20096732028509	0.0323624690135791	0.111098286178705
recR; sipW; comGG	ykoJ; alr; frlO; secDF; xkdM; dsdA	3	6	0	113	0.131898343542141	0.261026695677466	0.0426024698791182
murG; natK	csaA; yvrB; ctc; glpT; yisN; xis; aprE; yojE; ysxD; swrA; cwlO; yezD; abnA; ylmC; ytrH; ypnP; yndF; ydeK; spoIIT; iolE; ybdN	2	21	0	86	0.084771517525264	-0.0118725126341476	0.00769321436474155
ycxA; yqaB; ydcP	efeU; yvdQ; yqaO; mrpG; radC; yokD; cmoO; walI; fabHB; yaaI; ypbG; yfiS; hutU	3	13	0	142	0.192553240883931	0.000625406747404815	0.047042084084747
lipA	opuAB; braB	1	2	1	3	8.59719889463259e-21	0.914953981664732	0.871498934379359
yutD; yngL; ywkF	ykrK; ypuA; yloV; pgcA; ganP; ddl; yozT; yqgA; yobJ; immR; ytlC; yjcG; rhiF; aspB; upp; phrE; bsdA	3	17	0	90	0.0909102087723336	0.0481746242061789	-0.0551533916791368
	obg; drm; yycP; fadF; yitW; sipS; yhzD; yomU; ylbN; qoxD; frlD; yjhA; ydzV; speA; racA; ydcO; ctc	0	17	0	130	0.168417982390511	-0.0242051501801024	-1
flhF; ywdJ	ywrE; codV; yhjH; yaaI; ypbE; yjcM; efeO; yobD; yesL; yesM; yocC; yrdC; ywjA	2	13	0	118	0.143595623557743	0.080410624786154	0.33761106486229
	ythP; ykjA; ynzF; pksE; ydcG; mrpC; pabA; dhbE	0	8	0	124	0.15508094248557	0.0425723363159788	-1
yjfA	rhiG; zinT; adaB; ypbG; argF; yycA; yabJ; ispD; cysS; tdh; ynbB; opuBA; tcyN; yfkR; pheA	1	15	0	124	0.162526739019787	0.00887001645975359	0.0318479648425743
yjdF; yomY; sacT	yqeC; kinA; ytqA; cshB; xkdS; salA; hxlB; yfiU; gerBB; rnmV; yoqB; yyzG; yusY; ydfB; ybgF; yflD; yunG	3	17	0	143	0.200504273423261	0.0148161067055998	0.00163218788918538
